Match ID,TeamA_id,TeamB_id,Score_A,Score_B,Wining_Team
4106,5,4,270,271,4
4107,3,9,388,383,3
4108,10,6,142,229,10
4109,1,2,229,129,1
4110,8,7,241,242,7
4111,6,5,205,204,5
4112,4,9,357,167,4
4113,1,8,357,55,1
4114,10,7,181,179,7
4115,9,5,401,200,5
4116,3,2,286,253,3
4117,1,4,326,83,1
4118,8,6,279,282,6
4119,3,7,293,291,3
4120,2,10,179,339,2
4121,9,8,171,172,9
4122,7,4,244,247,4
4123,3,6,306,307,3
4124,2,5,244,337,2
4125,1,10,410,250,1
4126,1,9,397,327,1
4127,3,4,215,212,3
4128,1,3,240,241,3
4129,2,9,282,283,9
4130,5,10,286,205,5
4131,7,6,156,158,6
4132,4,8,428,326,4
4133,3,1,199,201,1
4134,9,10,322,223,9
4135,2,6,364,227,2
4136,8,5,344,345,5
4137,7,1,272,273,1
4138,4,3,311,177,4
4139,6,9,245,248,9
4140,5,1,191,192,1
4141,7,2,284,215,7
4142,8,3,209,215,3
4143,10,4,245,207,10
4144,9,7,288,139,9
4145,6,1,256,261,1
4146,3,5,367,305,3
4147,10,8,262,263,8
4148,4,2,399,170,4
4149,9,1,273,274,1
4150,5,7,282,286,7
4151,4,6,382,233,4
4152,3,10,399,90,3
4153,2,8,156,160,8
4154,5,4,270,271,4
4155,3,9,388,383,3
4156,10,6,142,229,10
4157,1,2,229,129,1
4158,8,7,241,242,7
4159,6,5,205,204,5
4160,4,9,357,167,4
4161,1,8,357,55,1
4162,10,7,181,179,7
4163,9,5,401,200,5
4164,3,2,286,253,3
4165,1,4,326,83,1
4166,8,6,279,282,6
4167,3,7,293,291,3
4168,2,10,179,339,2
4169,9,8,171,172,9
4170,7,4,244,247,4
4171,3,6,306,307,3
4172,2,5,244,337,2
4173,1,10,410,250,1
4174,1,9,397,327,1
4175,3,4,215,212,3
4176,1,3,240,241,3
4177,2,9,282,283,9
4178,5,10,286,205,5
4179,7,6,156,158,6
4180,4,8,428,326,4
4181,3,1,199,201,1
4182,9,10,322,223,9
4183,2,6,364,227,2
4184,8,5,344,345,5
4185,7,1,272,273,1
4186,4,3,311,177,4
4187,6,9,245,248,9
4188,5,1,191,192,1
4189,7,2,284,215,7
4190,8,3,209,215,3
4191,10,4,245,207,10
4192,9,7,288,139,9
4193,6,1,256,261,1
4194,3,5,367,305,3
4195,10,8,262,263,8
4196,4,2,399,170,4
4197,9,1,273,274,1
4198,5,7,282,286,7
4199,4,6,382,233,4
4200,3,10,399,90,3
4201,2,8,156,160,8
4202,5,4,270,271,4
4203,3,9,388,383,3
4204,10,6,142,229,10
4205,1,2,229,129,1
4206,8,7,241,242,7
4207,6,5,205,204,5
4208,4,9,357,167,4
4209,1,8,357,55,1
4210,10,7,181,179,7
4211,9,5,401,200,5
4212,3,2,286,253,3
4213,1,4,326,83,1
4214,8,6,279,282,6
4215,3,7,293,291,3
4216,2,10,179,339,2
4217,9,8,171,172,9
4218,7,4,244,247,4
4219,3,6,306,307,3
4220,2,5,244,337,2
4221,1,10,410,250,1
4222,1,9,397,327,1
4223,3,4,215,212,3
4224,1,3,240,241,3
4225,2,9,282,283,9
4226,5,10,286,205,5
4227,7,6,156,158,6
4228,4,8,428,326,4
4229,3,1,199,201,1
4230,9,10,322,223,9
4231,2,6,364,227,2
4232,8,5,344,345,5
4233,7,1,272,273,1
4234,4,3,311,177,4
4235,6,9,245,248,9
4236,5,1,191,192,1
4237,7,2,284,215,7
4238,8,3,209,215,3
4239,10,4,245,207,10
4240,9,7,288,139,9
4241,6,1,256,261,1
4242,3,5,367,305,3
4243,10,8,262,263,8
4244,4,2,399,170,4
4245,9,1,273,274,1
4246,5,7,282,286,7
4247,4,6,382,233,4
4248,3,10,399,90,3
4249,2,8,156,160,8
4250,5,4,270,271,4
4251,3,9,388,383,3
4252,10,6,142,229,10
4253,1,2,229,129,1
4254,8,7,241,242,7
4255,6,5,205,204,5
4256,4,9,357,167,4
4257,1,8,357,55,1
4258,10,7,181,179,7
4259,9,5,401,200,5
4260,3,2,286,253,3
4261,1,4,326,83,1
4262,8,6,279,282,6
4263,3,7,293,291,3
4264,2,10,179,339,2
4265,9,8,171,172,9
4266,7,4,244,247,4
4267,3,6,306,307,3
4268,2,5,244,337,2
4269,1,10,410,250,1
4270,1,9,397,327,1
4271,3,4,215,212,3
4272,1,3,240,241,3
4273,2,9,282,283,9
4274,5,10,286,205,5
4275,7,6,156,158,6
4276,4,8,428,326,4
4277,3,1,199,201,1
4278,9,10,322,223,9
4279,2,6,364,227,2
4280,8,5,344,345,5
4281,7,1,272,273,1
4282,4,3,311,177,4
4283,6,9,245,248,9
4284,5,1,191,192,1
4285,7,2,284,215,7
4286,8,3,209,215,3
4287,10,4,245,207,10
4288,9,7,288,139,9
4289,6,1,256,261,1
4290,3,5,367,305,3
4291,10,8,262,263,8
4292,4,2,399,170,4
4293,9,1,273,274,1
4294,5,7,282,286,7
4295,4,6,382,233,4
4296,3,10,399,90,3
4297,2,8,156,160,8
4298,5,4,270,271,4
4299,3,9,388,383,3
4300,10,6,142,229,10
4301,1,2,229,129,1
4302,8,7,241,242,7
4303,6,5,205,204,5
4304,4,9,357,167,4
4305,1,8,357,55,1
4306,10,7,181,179,7
4307,9,5,401,200,5
4308,3,2,286,253,3
4309,1,4,326,83,1
4310,8,6,279,282,6
4311,3,7,293,291,3
4312,2,10,179,339,2
4313,9,8,171,172,9
4314,7,4,244,247,4
4315,3,6,306,307,3
4316,2,5,244,337,2
4317,1,10,410,250,1
4318,1,9,397,327,1
4319,3,4,215,212,3
4320,1,3,240,241,3
4321,2,9,282,283,9
4322,5,10,286,205,5
4323,7,6,156,158,6
4324,4,8,428,326,4
4325,3,1,199,201,1
4326,9,10,322,223,9
4327,2,6,364,227,2
4328,8,5,344,345,5
4329,7,1,272,273,1
4330,4,3,311,177,4
4331,6,9,245,248,9
4332,5,1,191,192,1
4333,7,2,284,215,7
4334,8,3,209,215,3
4335,10,4,245,207,10
4336,9,7,288,139,9
4337,6,1,256,261,1
4338,3,5,367,305,3
4339,10,8,262,263,8
4340,4,2,399,170,4
4341,9,1,273,274,1
4342,5,7,282,286,7
4343,4,6,382,233,4
4344,3,10,399,90,3
4345,2,8,156,160,8
4346,5,4,270,271,4
4347,3,9,388,383,3
4348,10,6,142,229,10
4349,1,2,229,129,1
4350,8,7,241,242,7
4351,6,5,205,204,5
4352,4,9,357,167,4
4353,1,8,357,55,1
4354,10,7,181,179,7
4355,9,5,401,200,5
4356,3,2,286,253,3
4357,1,4,326,83,1
4358,8,6,279,282,6
4359,3,7,293,291,3
4360,2,10,179,339,2
4361,9,8,171,172,9
4362,7,4,244,247,4
4363,3,6,306,307,3
4364,2,5,244,337,2
4365,1,10,410,250,1
4366,1,9,397,327,1
4367,3,4,215,212,3
4368,1,3,240,241,3
4369,2,9,282,283,9
4370,5,10,286,205,5
4371,7,6,156,158,6
4372,4,8,428,326,4
4373,3,1,199,201,1
4374,9,10,322,223,9
4375,2,6,364,227,2
4376,8,5,344,345,5
4377,7,1,272,273,1
4378,4,3,311,177,4
4379,6,9,245,248,9
4380,5,1,191,192,1
4381,7,2,284,215,7
4382,8,3,209,215,3
4383,10,4,245,207,10
4384,9,7,288,139,9
4385,6,1,256,261,1
4386,3,5,367,305,3
4387,10,8,262,263,8
4388,4,2,399,170,4
4389,9,1,273,274,1
4390,5,7,282,286,7
4391,4,6,382,233,4
4392,3,10,399,90,3
4393,2,8,156,160,8
4394,5,4,270,271,4
4395,3,9,388,383,3
4396,10,6,142,229,10
4397,1,2,229,129,1
4398,8,7,241,242,7
4399,6,5,205,204,5
4400,4,9,357,167,4
4401,1,8,357,55,1
4402,10,7,181,179,7
4403,9,5,401,200,5
4404,3,2,286,253,3
4405,1,4,326,83,1
4406,8,6,279,282,6
4407,3,7,293,291,3
4408,2,10,179,339,2
4409,9,8,171,172,9
4410,7,4,244,247,4
4411,3,6,306,307,3
4412,2,5,244,337,2
4413,1,10,410,250,1
4414,1,9,397,327,1
4415,3,4,215,212,3
4416,1,3,240,241,3
4417,2,9,282,283,9
4418,5,10,286,205,5
4419,7,6,156,158,6
4420,4,8,428,326,4
4421,3,1,199,201,1
4422,9,10,322,223,9
4423,2,6,364,227,2
4424,8,5,344,345,5
4425,7,1,272,273,1
4426,4,3,311,177,4
4427,6,9,245,248,9
4428,5,1,191,192,1
4429,7,2,284,215,7
4430,8,3,209,215,3
4431,10,4,245,207,10
4432,9,7,288,139,9
4433,6,1,256,261,1
4434,3,5,367,305,3
4435,10,8,262,263,8
4436,4,2,399,170,4
4437,9,1,273,274,1
4438,5,7,282,286,7
4439,4,6,382,233,4
4440,3,10,399,90,3
4441,2,8,156,160,8
4442,5,4,270,271,4
4443,3,9,388,383,3
4444,10,6,142,229,10
4445,1,2,229,129,1
4446,8,7,241,242,7
4447,6,5,205,204,5
4448,4,9,357,167,4
4449,1,8,357,55,1
4450,10,7,181,179,7
4451,9,5,401,200,5
4452,3,2,286,253,3
4453,1,4,326,83,1
4454,8,6,279,282,6
4455,3,7,293,291,3
4456,2,10,179,339,2
4457,9,8,171,172,9
4458,7,4,244,247,4
4459,3,6,306,307,3
4460,2,5,244,337,2
4461,1,10,410,250,1
4462,1,9,397,327,1
4463,3,4,215,212,3
4464,1,3,240,241,3
4465,2,9,282,283,9
4466,5,10,286,205,5
4467,7,6,156,158,6
4468,4,8,428,326,4
4469,3,1,199,201,1
4470,9,10,322,223,9
4471,2,6,364,227,2
4472,8,5,344,345,5
4473,7,1,272,273,1
4474,4,3,311,177,4
4475,6,9,245,248,9
4476,5,1,191,192,1
4477,7,2,284,215,7
4478,8,3,209,215,3
4479,10,4,245,207,10
4480,9,7,288,139,9
4481,6,1,256,261,1
4482,3,5,367,305,3
4483,10,8,262,263,8
4484,4,2,399,170,4
4485,9,1,273,274,1
4486,5,7,282,286,7
4487,4,6,382,233,4
4488,3,10,399,90,3
4489,2,8,156,160,8
4490,5,4,270,271,4
4491,3,9,388,383,3
4492,10,6,142,229,10
4493,1,2,229,129,1
4494,8,7,241,242,7
4495,6,5,205,204,5
4496,4,9,357,167,4
4497,1,8,357,55,1
4498,10,7,181,179,7
4499,9,5,401,200,5
4500,3,2,286,253,3
4501,1,4,326,83,1
4502,8,6,279,282,6
4503,3,7,293,291,3
4504,2,10,179,339,2
4505,9,8,171,172,9
4506,7,4,244,247,4
4507,3,6,306,307,3
4508,2,5,244,337,2
4509,1,10,410,250,1
4510,1,9,397,327,1
4511,3,4,215,212,3
4512,1,3,240,241,3
4513,2,9,282,283,9
4514,5,10,286,205,5
4515,7,6,156,158,6
4516,4,8,428,326,4
4517,3,1,199,201,1
4518,9,10,322,223,9
4519,2,6,364,227,2
4520,8,5,344,345,5
4521,7,1,272,273,1
4522,4,3,311,177,4
4523,6,9,245,248,9
4524,5,1,191,192,1
4525,7,2,284,215,7
4526,8,3,209,215,3
4527,10,4,245,207,10
4528,9,7,288,139,9
4529,6,1,256,261,1
4530,3,5,367,305,3
4531,10,8,262,263,8
4532,4,2,399,170,4
4533,9,1,273,274,1
4534,5,7,282,286,7
4535,4,6,382,233,4
4536,3,10,399,90,3
4537,2,8,156,160,8
4538,5,4,270,271,4
4539,3,9,388,383,3
4540,10,6,142,229,10
4541,1,2,229,129,1
4542,8,7,241,242,7
4543,6,5,205,204,5
4544,4,9,357,167,4
4545,1,8,357,55,1
4546,10,7,181,179,7
4547,9,5,401,200,5
4548,3,2,286,253,3
4549,1,4,326,83,1
4550,8,6,279,282,6
4551,3,7,293,291,3
4552,2,10,179,339,2
4553,9,8,171,172,9
4554,7,4,244,247,4
4555,3,6,306,307,3
4556,2,5,244,337,2
4557,1,10,410,250,1
4558,1,9,397,327,1
4559,3,4,215,212,3
4560,1,3,240,241,3
4561,2,9,282,283,9
4562,5,10,286,205,5
4563,7,6,156,158,6
4564,4,8,428,326,4
4565,3,1,199,201,1
4566,9,10,322,223,9
4567,2,6,364,227,2
4568,8,5,344,345,5
4569,7,1,272,273,1
4570,4,3,311,177,4
4571,6,9,245,248,9
4572,5,1,191,192,1
4573,7,2,284,215,7
4574,8,3,209,215,3
4575,10,4,245,207,10
4576,9,7,288,139,9
4577,6,1,256,261,1
4578,3,5,367,305,3
4579,10,8,262,263,8
4580,4,2,399,170,4
4581,9,1,273,274,1
4582,5,7,282,286,7
4583,4,6,382,233,4
4584,3,10,399,90,3
4585,2,8,156,160,8
4586,5,4,270,271,4
4587,3,9,388,383,3
4588,10,6,142,229,10
4589,1,2,229,129,1
4590,8,7,241,242,7
4591,6,5,205,204,5
4592,4,9,357,167,4
4593,1,8,357,55,1
4594,10,7,181,179,7
4595,9,5,401,200,5
4596,3,2,286,253,3
4597,1,4,326,83,1
4598,8,6,279,282,6
4599,3,7,293,291,3
4600,2,10,179,339,2
4601,9,8,171,172,9
4602,7,4,244,247,4
4603,3,6,306,307,3
4604,2,5,244,337,2
4605,1,10,410,250,1
4606,1,9,397,327,1
4607,3,4,215,212,3
4608,1,3,240,241,3
4609,2,9,282,283,9
4610,5,10,286,205,5
4611,7,6,156,158,6
4612,4,8,428,326,4
4613,3,1,199,201,1
4614,9,10,322,223,9
4615,2,6,364,227,2
4616,8,5,344,345,5
4617,7,1,272,273,1
4618,4,3,311,177,4
4619,6,9,245,248,9
4620,5,1,191,192,1
4621,7,2,284,215,7
4622,8,3,209,215,3
4623,10,4,245,207,10
4624,9,7,288,139,9
4625,6,1,256,261,1
4626,3,5,367,305,3
4627,10,8,262,263,8
4628,4,2,399,170,4
4629,9,1,273,274,1
4630,5,7,282,286,7
4631,4,6,382,233,4
4632,3,10,399,90,3
4633,2,8,156,160,8
4634,5,4,270,271,4
4635,3,9,388,383,3
4636,10,6,142,229,10
4637,1,2,229,129,1
4638,8,7,241,242,7
4639,6,5,205,204,5
4640,4,9,357,167,4
4641,1,8,357,55,1
4642,10,7,181,179,7
4643,9,5,401,200,5
4644,3,2,286,253,3
4645,1,4,326,83,1
4646,8,6,279,282,6
4647,3,7,293,291,3
4648,2,10,179,339,2
4649,9,8,171,172,9
4650,7,4,244,247,4
4651,3,6,306,307,3
4652,2,5,244,337,2
4653,1,10,410,250,1
4654,1,9,397,327,1
4655,3,4,215,212,3
4656,1,3,240,241,3
4657,2,9,282,283,9
4658,5,10,286,205,5
4659,7,6,156,158,6
4660,4,8,428,326,4
4661,3,1,199,201,1
4662,9,10,322,223,9
4663,2,6,364,227,2
4664,8,5,344,345,5
4665,7,1,272,273,1
4666,4,3,311,177,4
4667,6,9,245,248,9
4668,5,1,191,192,1
4669,7,2,284,215,7
4670,8,3,209,215,3
4671,10,4,245,207,10
4672,9,7,288,139,9
4673,6,1,256,261,1
4674,3,5,367,305,3
4675,10,8,262,263,8
4676,4,2,399,170,4
4677,9,1,273,274,1
4678,5,7,282,286,7
4679,4,6,382,233,4
4680,3,10,399,90,3
4681,2,8,156,160,8
4682,5,4,270,271,4
4683,3,9,388,383,3
4684,10,6,142,229,10
4685,1,2,229,129,1
4686,8,7,241,242,7
4687,6,5,205,204,5
4688,4,9,357,167,4
4689,1,8,357,55,1
4690,10,7,181,179,7
4691,9,5,401,200,5
4692,3,2,286,253,3
4693,1,4,326,83,1
4694,8,6,279,282,6
4695,3,7,293,291,3
4696,2,10,179,339,2
4697,9,8,171,172,9
4698,7,4,244,247,4
4699,3,6,306,307,3
4700,2,5,244,337,2
4701,1,10,410,250,1
4702,1,9,397,327,1
4703,3,4,215,212,3
4704,1,3,240,241,3
4705,2,9,282,283,9
4706,5,10,286,205,5
4707,7,6,156,158,6
4708,4,8,428,326,4
4709,3,1,199,201,1
4710,9,10,322,223,9
4711,2,6,364,227,2
4712,8,5,344,345,5
4713,7,1,272,273,1
4714,4,3,311,177,4
4715,6,9,245,248,9
4716,5,1,191,192,1
4717,7,2,284,215,7
4718,8,3,209,215,3
4719,10,4,245,207,10
4720,9,7,288,139,9
4721,6,1,256,261,1
4722,3,5,367,305,3
4723,10,8,262,263,8
4724,4,2,399,170,4
4725,9,1,273,274,1
4726,5,7,282,286,7
4727,4,6,382,233,4
4728,3,10,399,90,3
4729,2,8,156,160,8
4730,5,4,270,271,4
4731,3,9,388,383,3
4732,10,6,142,229,10
4733,1,2,229,129,1
4734,8,7,241,242,7
4735,6,5,205,204,5
4736,4,9,357,167,4
4737,1,8,357,55,1
4738,10,7,181,179,7
4739,9,5,401,200,5
4740,3,2,286,253,3
4741,1,4,326,83,1
4742,8,6,279,282,6
4743,3,7,293,291,3
4744,2,10,179,339,2
4745,9,8,171,172,9
4746,7,4,244,247,4
4747,3,6,306,307,3
4748,2,5,244,337,2
4749,1,10,410,250,1
4750,1,9,397,327,1
4751,3,4,215,212,3
4752,1,3,240,241,3
4753,2,9,282,283,9
4754,5,10,286,205,5
4755,7,6,156,158,6
4756,4,8,428,326,4
4757,3,1,199,201,1
4758,9,10,322,223,9
4759,2,6,364,227,2
4760,8,5,344,345,5
4761,7,1,272,273,1
4762,4,3,311,177,4
4763,6,9,245,248,9
4764,5,1,191,192,1
4765,7,2,284,215,7
4766,8,3,209,215,3
4767,10,4,245,207,10
4768,9,7,288,139,9
4769,6,1,256,261,1
4770,3,5,367,305,3
4771,10,8,262,263,8
4772,4,2,399,170,4
4773,9,1,273,274,1
4774,5,7,282,286,7
4775,4,6,382,233,4
4776,3,10,399,90,3
4777,2,8,156,160,8
4778,5,4,270,271,4
4779,3,9,388,383,3
4780,10,6,142,229,10
4781,1,2,229,129,1
4782,8,7,241,242,7
4783,6,5,205,204,5
4784,4,9,357,167,4
4785,1,8,357,55,1
4786,10,7,181,179,7
4787,9,5,401,200,5
4788,3,2,286,253,3
4789,1,4,326,83,1
4790,8,6,279,282,6
4791,3,7,293,291,3
4792,2,10,179,339,2
4793,9,8,171,172,9
4794,7,4,244,247,4
4795,3,6,306,307,3
4796,2,5,244,337,2
4797,1,10,410,250,1
4798,1,9,397,327,1
4799,3,4,215,212,3
4800,1,3,240,241,3
4801,2,9,282,283,9
4802,5,10,286,205,5
4803,7,6,156,158,6
4804,4,8,428,326,4
4805,3,1,199,201,1
4806,9,10,322,223,9
4807,2,6,364,227,2
4808,8,5,344,345,5
4809,7,1,272,273,1
4810,4,3,311,177,4
4811,6,9,245,248,9
4812,5,1,191,192,1
4813,7,2,284,215,7
4814,8,3,209,215,3
4815,10,4,245,207,10
4816,9,7,288,139,9
4817,6,1,256,261,1
4818,3,5,367,305,3
4819,10,8,262,263,8
4820,4,2,399,170,4
4821,9,1,273,274,1
4822,5,7,282,286,7
4823,4,6,382,233,4
4824,3,10,399,90,3
4825,2,8,156,160,8
4826,5,4,270,271,4
4827,3,9,388,383,3
4828,10,6,142,229,10
4829,1,2,229,129,1
4830,8,7,241,242,7
4831,6,5,205,204,5
4832,4,9,357,167,4
4833,1,8,357,55,1
4834,10,7,181,179,7
4835,9,5,401,200,5
4836,3,2,286,253,3
4837,1,4,326,83,1
4838,8,6,279,282,6
4839,3,7,293,291,3
4840,2,10,179,339,2
4841,9,8,171,172,9
4842,7,4,244,247,4
4843,3,6,306,307,3
4844,2,5,244,337,2
4845,1,10,410,250,1
4846,1,9,397,327,1
4847,3,4,215,212,3
4848,1,3,240,241,3
4849,2,9,282,283,9
4850,5,10,286,205,5
4851,7,6,156,158,6
4852,4,8,428,326,4
4853,3,1,199,201,1
4854,9,10,322,223,9
4855,2,6,364,227,2
4856,8,5,344,345,5
4857,7,1,272,273,1
4858,4,3,311,177,4
4859,6,9,245,248,9
4860,5,1,191,192,1
4861,7,2,284,215,7
4862,8,3,209,215,3
4863,10,4,245,207,10
4864,9,7,288,139,9
4865,6,1,256,261,1
4866,3,5,367,305,3
4867,10,8,262,263,8
4868,4,2,399,170,4
4869,9,1,273,274,1
4870,5,7,282,286,7
4871,4,6,382,233,4
4872,3,10,399,90,3
4873,2,8,156,160,8
4874,5,4,270,271,4
4875,3,9,388,383,3
4876,10,6,142,229,10
4877,1,2,229,129,1
4878,8,7,241,242,7
4879,6,5,205,204,5
4880,4,9,357,167,4
4881,1,8,357,55,1
4882,10,7,181,179,7
4883,9,5,401,200,5
4884,3,2,286,253,3
4885,1,4,326,83,1
4886,8,6,279,282,6
4887,3,7,293,291,3
4888,2,10,179,339,2
4889,9,8,171,172,9
4890,7,4,244,247,4
4891,3,6,306,307,3
4892,2,5,244,337,2
4893,1,10,410,250,1
4894,1,9,397,327,1
4895,3,4,215,212,3
4896,1,3,240,241,3
4897,2,9,282,283,9
4898,5,10,286,205,5
4899,7,6,156,158,6
4900,4,8,428,326,4
4901,3,1,199,201,1
4902,9,10,322,223,9
4903,2,6,364,227,2
4904,8,5,344,345,5
4905,7,1,272,273,1
4906,4,3,311,177,4
4907,6,9,245,248,9
4908,5,1,191,192,1
4909,7,2,284,215,7
4910,8,3,209,215,3
4911,10,4,245,207,10
4912,9,7,288,139,9
4913,6,1,256,261,1
4914,3,5,367,305,3
4915,10,8,262,263,8
4916,4,2,399,170,4
4917,9,1,273,274,1
4918,5,7,282,286,7
4919,4,6,382,233,4
4920,3,10,399,90,3
4921,2,8,156,160,8
4922,5,4,270,271,4
4923,3,9,388,383,3
4924,10,6,142,229,10
4925,1,2,229,129,1
4926,8,7,241,242,7
4927,6,5,205,204,5
4928,4,9,357,167,4
4929,1,8,357,55,1
4930,10,7,181,179,7
4931,9,5,401,200,5
4932,3,2,286,253,3
4933,1,4,326,83,1
4934,8,6,279,282,6
4935,3,7,293,291,3
4936,2,10,179,339,2
4937,9,8,171,172,9
4938,7,4,244,247,4
4939,3,6,306,307,3
4940,2,5,244,337,2
4941,1,10,410,250,1
4942,1,9,397,327,1
4943,3,4,215,212,3
4944,1,3,240,241,3
4945,2,9,282,283,9
4946,5,10,286,205,5
4947,7,6,156,158,6
4948,4,8,428,326,4
4949,3,1,199,201,1
4950,9,10,322,223,9
4951,2,6,364,227,2
4952,8,5,344,345,5
4953,7,1,272,273,1
4954,4,3,311,177,4
4955,6,9,245,248,9
4956,5,1,191,192,1
4957,7,2,284,215,7
4958,8,3,209,215,3
4959,10,4,245,207,10
4960,9,7,288,139,9
4961,6,1,256,261,1
4962,3,5,367,305,3
4963,10,8,262,263,8
4964,4,2,399,170,4
4965,9,1,273,274,1
4966,5,7,282,286,7
4967,4,6,382,233,4
4968,3,10,399,90,3
4969,2,8,156,160,8
4970,5,4,270,271,4
4971,3,9,388,383,3
4972,10,6,142,229,10
4973,1,2,229,129,1
4974,8,7,241,242,7
4975,6,5,205,204,5
4976,4,9,357,167,4
4977,1,8,357,55,1
4978,10,7,181,179,7
4979,9,5,401,200,5
4980,3,2,286,253,3
4981,1,4,326,83,1
4982,8,6,279,282,6
4983,3,7,293,291,3
4984,2,10,179,339,2
4985,9,8,171,172,9
4986,7,4,244,247,4
4987,3,6,306,307,3
4988,2,5,244,337,2
4989,1,10,410,250,1
4990,1,9,397,327,1
4991,3,4,215,212,3
4992,1,3,240,241,3
4993,2,9,282,283,9
4994,5,10,286,205,5
4995,7,6,156,158,6
4996,4,8,428,326,4
4997,3,1,199,201,1
4998,9,10,322,223,9
4999,2,6,364,227,2
5000,8,5,344,345,5
5001,7,1,272,273,1
5002,4,3,311,177,4
5003,6,9,245,248,9
5004,5,1,191,192,1
5005,7,2,284,215,7
5006,8,3,209,215,3
5007,10,4,245,207,10
5008,9,7,288,139,9
5009,6,1,256,261,1
5010,3,5,367,305,3
5011,10,8,262,263,8
5012,4,2,399,170,4
5013,9,1,273,274,1
5014,5,7,282,286,7
5015,4,6,382,233,4
5016,3,10,399,90,3
5017,2,8,156,160,8
5018,5,4,270,271,4
5019,3,9,388,383,3
5020,10,6,142,229,10
5021,1,2,229,129,1
5022,8,7,241,242,7
5023,6,5,205,204,5
5024,4,9,357,167,4
5025,1,8,357,55,1
5026,10,7,181,179,7
5027,9,5,401,200,5
5028,3,2,286,253,3
5029,1,4,326,83,1
5030,8,6,279,282,6
5031,3,7,293,291,3
5032,2,10,179,339,2
5033,9,8,171,172,9
5034,7,4,244,247,4
5035,3,6,306,307,3
5036,2,5,244,337,2
5037,1,10,410,250,1
5038,1,9,397,327,1
5039,3,4,215,212,3
5040,1,3,240,241,3
5041,2,9,282,283,9
5042,5,10,286,205,5
5043,7,6,156,158,6
5044,4,8,428,326,4
5045,3,1,199,201,1
5046,9,10,322,223,9
5047,2,6,364,227,2
5048,8,5,344,345,5
5049,7,1,272,273,1
5050,4,3,311,177,4
5051,6,9,245,248,9
5052,5,1,191,192,1
5053,7,2,284,215,7
5054,8,3,209,215,3
5055,10,4,245,207,10
5056,9,7,288,139,9
5057,6,1,256,261,1
5058,3,5,367,305,3
5059,10,8,262,263,8
5060,4,2,399,170,4
5061,9,1,273,274,1
5062,5,7,282,286,7
5063,4,6,382,233,4
5064,3,10,399,90,3
5065,2,8,156,160,8
5066,5,4,270,271,4
5067,3,9,388,383,3
5068,10,6,142,229,10
5069,1,2,229,129,1
5070,8,7,241,242,7
5071,6,5,205,204,5
5072,4,9,357,167,4
5073,1,8,357,55,1
5074,10,7,181,179,7
5075,9,5,401,200,5
5076,3,2,286,253,3
5077,1,4,326,83,1
5078,8,6,279,282,6
5079,3,7,293,291,3
5080,2,10,179,339,2
5081,9,8,171,172,9
5082,7,4,244,247,4
5083,3,6,306,307,3
5084,2,5,244,337,2
5085,1,10,410,250,1
5086,1,9,397,327,1
5087,3,4,215,212,3
5088,1,3,240,241,3
5089,2,9,282,283,9
5090,5,10,286,205,5
5091,7,6,156,158,6
5092,4,8,428,326,4
5093,3,1,199,201,1
5094,9,10,322,223,9
5095,2,6,364,227,2
5096,8,5,344,345,5
5097,7,1,272,273,1
5098,4,3,311,177,4
5099,6,9,245,248,9
5100,5,1,191,192,1
5101,7,2,284,215,7
5102,8,3,209,215,3
5103,10,4,245,207,10
5104,9,7,288,139,9
5105,6,1,256,261,1
5106,3,5,367,305,3
5107,10,8,262,263,8
5108,4,2,399,170,4
5109,9,1,273,274,1
5110,5,7,282,286,7
5111,4,6,382,233,4
5112,3,10,399,90,3
5113,2,8,156,160,8
5114,5,4,270,271,4
5115,3,9,388,383,3
5116,10,6,142,229,10
5117,1,2,229,129,1
5118,8,7,241,242,7
5119,6,5,205,204,5
5120,4,9,357,167,4
5121,1,8,357,55,1
5122,10,7,181,179,7
5123,9,5,401,200,5
5124,3,2,286,253,3
5125,1,4,326,83,1
5126,8,6,279,282,6
5127,3,7,293,291,3
5128,2,10,179,339,2
5129,9,8,171,172,9
5130,7,4,244,247,4
5131,3,6,306,307,3
5132,2,5,244,337,2
5133,1,10,410,250,1
5134,1,9,397,327,1
5135,3,4,215,212,3
5136,1,3,240,241,3
5137,2,9,282,283,9
5138,5,10,286,205,5
5139,7,6,156,158,6
5140,4,8,428,326,4
5141,3,1,199,201,1
5142,9,10,322,223,9
5143,2,6,364,227,2
5144,8,5,344,345,5
5145,7,1,272,273,1
5146,4,3,311,177,4
5147,6,9,245,248,9
5148,5,1,191,192,1
5149,7,2,284,215,7
5150,8,3,209,215,3
5151,10,4,245,207,10
5152,9,7,288,139,9
5153,6,1,256,261,1
5154,3,5,367,305,3
5155,10,8,262,263,8
5156,4,2,399,170,4
5157,9,1,273,274,1
5158,5,7,282,286,7
5159,4,6,382,233,4
5160,3,10,399,90,3
5161,2,8,156,160,8
5162,5,4,270,271,4
5163,3,9,388,383,3
5164,10,6,142,229,10
5165,1,2,229,129,1
5166,8,7,241,242,7
5167,6,5,205,204,5
5168,4,9,357,167,4
5169,1,8,357,55,1
5170,10,7,181,179,7
5171,9,5,401,200,5
5172,3,2,286,253,3
5173,1,4,326,83,1
5174,8,6,279,282,6
5175,3,7,293,291,3
5176,2,10,179,339,2
5177,9,8,171,172,9
5178,7,4,244,247,4
5179,3,6,306,307,3
